phosphate_weight,ligand_phosphate_weight,base_stacking_weight,metal_coordination_weight,objective,mean_enrichment_auc,mean_enrichment_best_active_decoy_margin,enrichment_set_count,enrichment_active_count,enrichment_decoy_count,top1_accuracy,mean_score_error,mean_expected_contact_hit_fraction,mean_expected_contact_specificity,mean_top_pose_rmsd_to_reference,mean_best_decoy_rmsd_to_reference,mean_reference_best_decoy_margin,mean_decoy_margin_penalty,mean_threatening_decoy_clash_penalty,mean_active_aptamer_term_count,mean_reference_rank,case_summaries
-0.320000,-1.000000,-0.500000,-0.100000,2.495579,0.726,-0.395,8,41,1423,1.000000,3.862299,0.562,0.000,0.000,8.224,26.590219,0.000000,0.000000,2.157895,1.000000,case=t6-thrombin-vina;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4q9r-spinach-2zy;rank=1;top=mode:1;decoys=10;margin=26.590;topRMSD=0.000;bestDecoyRMSD=8.224;contactSpec=0.000;clashPen=0.000;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=1fmn-fmn-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=1;enrichDecoy=60;enrichAUC=1.000;enrichMargin=10.987 | case=1fmn-fmn-riboswitch-mg;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=2g9c-purine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=88;enrichAUC=0.661;enrichMargin=-0.905 | case=4rzd-preq1-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=5;enrichDecoy=74;enrichAUC=0.500;enrichMargin=0.000 | case=2gdi-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=266;enrichAUC=0.636;enrichMargin=-14.684 | case=2ygh-sam-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=3;enrichDecoy=238;enrichAUC=0.819;enrichMargin=-1.165 | case=3b4b-glms-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=4;enrichDecoy=165;enrichAUC=0.750;enrichMargin=1.000 | case=2hoj-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=2;enrichActive=14;enrichDecoy=532;enrichAUC=0.714;enrichMargin=2.000 | case=3sd3-thf-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5dhb-gmp-primer-template;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6c64-mango-ii-ekm;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5bjp-corn-dfho;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6wzs-ztp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3irw-c-di-gmp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4qlm-c-di-amp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3d0u-lysine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3oww-glycine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a
-0.320000,-1.000000,-0.500000,-0.220000,2.495579,0.726,-0.395,8,41,1423,1.000000,3.862299,0.562,0.000,0.000,8.224,26.590219,0.000000,0.000000,2.157895,1.000000,case=t6-thrombin-vina;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4q9r-spinach-2zy;rank=1;top=mode:1;decoys=10;margin=26.590;topRMSD=0.000;bestDecoyRMSD=8.224;contactSpec=0.000;clashPen=0.000;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=1fmn-fmn-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=1;enrichDecoy=60;enrichAUC=1.000;enrichMargin=10.987 | case=1fmn-fmn-riboswitch-mg;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=2g9c-purine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=88;enrichAUC=0.661;enrichMargin=-0.905 | case=4rzd-preq1-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=5;enrichDecoy=74;enrichAUC=0.500;enrichMargin=0.000 | case=2gdi-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=266;enrichAUC=0.636;enrichMargin=-14.684 | case=2ygh-sam-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=3;enrichDecoy=238;enrichAUC=0.819;enrichMargin=-1.165 | case=3b4b-glms-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=4;enrichDecoy=165;enrichAUC=0.750;enrichMargin=1.000 | case=2hoj-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=2;enrichActive=14;enrichDecoy=532;enrichAUC=0.714;enrichMargin=2.000 | case=3sd3-thf-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5dhb-gmp-primer-template;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6c64-mango-ii-ekm;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5bjp-corn-dfho;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6wzs-ztp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3irw-c-di-gmp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4qlm-c-di-amp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3d0u-lysine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3oww-glycine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a
-0.320000,-1.000000,-0.500000,-0.350000,2.495579,0.726,-0.395,8,41,1423,1.000000,3.862299,0.562,0.000,0.000,8.224,26.590219,0.000000,0.000000,2.157895,1.000000,case=t6-thrombin-vina;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4q9r-spinach-2zy;rank=1;top=mode:1;decoys=10;margin=26.590;topRMSD=0.000;bestDecoyRMSD=8.224;contactSpec=0.000;clashPen=0.000;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=1fmn-fmn-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=1;enrichDecoy=60;enrichAUC=1.000;enrichMargin=10.987 | case=1fmn-fmn-riboswitch-mg;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=2g9c-purine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=88;enrichAUC=0.661;enrichMargin=-0.905 | case=4rzd-preq1-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=5;enrichDecoy=74;enrichAUC=0.500;enrichMargin=0.000 | case=2gdi-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=266;enrichAUC=0.636;enrichMargin=-14.684 | case=2ygh-sam-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=3;enrichDecoy=238;enrichAUC=0.819;enrichMargin=-1.165 | case=3b4b-glms-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=4;enrichDecoy=165;enrichAUC=0.750;enrichMargin=1.000 | case=2hoj-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=2;enrichActive=14;enrichDecoy=532;enrichAUC=0.714;enrichMargin=2.000 | case=3sd3-thf-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5dhb-gmp-primer-template;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6c64-mango-ii-ekm;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5bjp-corn-dfho;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6wzs-ztp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3irw-c-di-gmp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4qlm-c-di-amp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3d0u-lysine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3oww-glycine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a
-0.240000,-1.000000,-0.500000,-0.100000,2.503663,0.726,-0.404,8,41,1423,1.000000,3.867053,0.562,0.000,0.000,8.224,26.590238,0.000000,0.000000,2.157895,1.000000,case=t6-thrombin-vina;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4q9r-spinach-2zy;rank=1;top=mode:1;decoys=10;margin=26.590;topRMSD=0.000;bestDecoyRMSD=8.224;contactSpec=0.000;clashPen=0.000;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=1fmn-fmn-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=1;enrichDecoy=60;enrichAUC=1.000;enrichMargin=10.847 | case=1fmn-fmn-riboswitch-mg;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=2g9c-purine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=88;enrichAUC=0.659;enrichMargin=-0.905 | case=4rzd-preq1-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=5;enrichDecoy=74;enrichAUC=0.500;enrichMargin=0.000 | case=2gdi-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=266;enrichAUC=0.636;enrichMargin=-14.673 | case=2ygh-sam-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=3;enrichDecoy=238;enrichAUC=0.819;enrichMargin=-1.098 | case=3b4b-glms-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=4;enrichDecoy=165;enrichAUC=0.750;enrichMargin=1.000 | case=2hoj-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=2;enrichActive=14;enrichDecoy=532;enrichAUC=0.714;enrichMargin=2.000 | case=3sd3-thf-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5dhb-gmp-primer-template;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6c64-mango-ii-ekm;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5bjp-corn-dfho;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6wzs-ztp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3irw-c-di-gmp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4qlm-c-di-amp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3d0u-lysine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3oww-glycine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a
-0.240000,-1.000000,-0.500000,-0.220000,2.503663,0.726,-0.404,8,41,1423,1.000000,3.867053,0.562,0.000,0.000,8.224,26.590238,0.000000,0.000000,2.157895,1.000000,case=t6-thrombin-vina;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4q9r-spinach-2zy;rank=1;top=mode:1;decoys=10;margin=26.590;topRMSD=0.000;bestDecoyRMSD=8.224;contactSpec=0.000;clashPen=0.000;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=1fmn-fmn-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=1;enrichDecoy=60;enrichAUC=1.000;enrichMargin=10.847 | case=1fmn-fmn-riboswitch-mg;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=2g9c-purine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=88;enrichAUC=0.659;enrichMargin=-0.905 | case=4rzd-preq1-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=5;enrichDecoy=74;enrichAUC=0.500;enrichMargin=0.000 | case=2gdi-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=7;enrichDecoy=266;enrichAUC=0.636;enrichMargin=-14.673 | case=2ygh-sam-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=3;enrichDecoy=238;enrichAUC=0.819;enrichMargin=-1.098 | case=3b4b-glms-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=1;enrichActive=4;enrichDecoy=165;enrichAUC=0.750;enrichMargin=1.000 | case=2hoj-tpp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=2;enrichActive=14;enrichDecoy=532;enrichAUC=0.714;enrichMargin=2.000 | case=3sd3-thf-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5dhb-gmp-primer-template;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6c64-mango-ii-ekm;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=5bjp-corn-dfho;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=6wzs-ztp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3irw-c-di-gmp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=4qlm-c-di-amp-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3d0u-lysine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a | case=3oww-glycine-riboswitch;rank=1;top=mode:1;decoys=0;margin=n/a;topRMSD=0.000;bestDecoyRMSD=n/a;contactSpec=n/a;clashPen=n/a;enrichSets=0;enrichActive=0;enrichDecoy=0;enrichAUC=n/a;enrichMargin=n/a
